CustomerKey;GeographyKey;CustomerAlternateKey;Title;FirstName;MiddleName;LastName;NameStyle;BirthDate;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;EnglishEducation;SpanishEducation;FrenchEducation;EnglishOccupation;SpanishOccupation;FrenchOccupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CommuteDistance
11748;69;AW00011748;NULL;Blake;NULL;Hill;0;18-07-1958;M;NULL;M;blake30@adventure-works.com;70000;5;4;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;1;1315 Norse Drive;NULL;171-555-0174;09-12-2007;0-1 Miles
11749;2;AW00011749;NULL;Eduardo;C;Jackson;0;13-09-1969;M;NULL;M;eduardo10@adventure-works.com;80000;4;4;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;0;1;5524 Virgil St;NULL;1 (11) 500 555-0114;10-10-2007;0-1 Miles
11750;10;AW00011750;NULL;Latoya;A;She;0;24-03-1968;M;NULL;F;latoya0@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;2681 Black Walnut Ct.;NULL;1 (11) 500 555-0166;14-01-2006;0-1 Miles
11751;36;AW00011751;NULL;Victoria;NULL;Gonzales;0;17-07-1970;M;NULL;F;victoria63@adventure-works.com;80000;4;4;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;1;1872 Walnut Avenue;NULL;1 (11) 500 555-0176;08-01-2006;0-1 Miles
11752;4;AW00011752;NULL;Lauren;NULL;Bryant;0;07-05-1970;M;NULL;F;lauren64@adventure-works.com;80000;4;4;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;1;7551 Santa Lucia;NULL;1 (11) 500 555-0156;31-08-2007;0-1 Miles
11753;2;AW00011753;NULL;Felicia;J;Ortega;0;18-03-1970;M;NULL;F;felicia20@adventure-works.com;80000;4;4;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;1;452 Rain Drop Circle;NULL;1 (11) 500 555-0185;21-10-2007;0-1 Miles
11754;7;AW00011754;NULL;Janet;L;Ortega;0;08-07-1970;M;NULL;F;janet27@adventure-works.com;90000;2;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;0;4921 Oakwood Circle;NULL;1 (11) 500 555-0182;16-01-2006;0-1 Miles
11755;25;AW00011755;NULL;Willie;J;Pal;0;15-05-1968;M;NULL;M;willie31@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;9893 Hastings Dr;NULL;1 (11) 500 555-0164;02-12-2007;2-5 Miles
11756;17;AW00011756;NULL;Linda;C;Ortega;0;13-09-1968;S;NULL;F;linda37@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;3544 Brush Creek Drive;NULL;1 (11) 500 555-0150;28-01-2006;0-1 Miles
11757;33;AW00011757;NULL;Vincent;L;Cai;0;14-05-1968;M;NULL;M;vincent21@adventure-works.com;70000;5;5;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;3;5917 Panoramic Avenue;NULL;1 (11) 500 555-0116;27-08-2007;10+ Miles
11758;3;AW00011758;NULL;Colin;NULL;Yuan;0;22-12-1968;M;NULL;M;colin30@adventure-works.com;70000;5;5;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;3;1064 William Way;NULL;1 (11) 500 555-0170;01-10-2007;10+ Miles
11759;28;AW00011759;NULL;Dawn;L;Nath;0;22-11-1969;M;NULL;F;dawn42@adventure-works.com;110000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;0;1;6969 Eaker Way;NULL;1 (11) 500 555-0193;10-01-2006;0-1 Miles
11760;29;AW00011760;NULL;Melody;R;Moreno;0;27-10-1967;M;NULL;F;melody7@adventure-works.com;70000;5;5;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;4;6312 San Ramon Road;NULL;1 (11) 500 555-0163;02-10-2007;10+ Miles
11761;31;AW00011761;NULL;Edgar;NULL;Mehta;0;19-04-1967;S;NULL;M;edgar15@adventure-works.com;70000;5;5;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;4;4173 Willow Pass Road;NULL;1 (11) 500 555-0180;05-02-2006;10+ Miles
11762;19;AW00011762;NULL;Randall;R;Gomez;0;24-08-1967;M;NULL;M;randall2@adventure-works.com;70000;5;5;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;4;1159 Lacassie Ave;NULL;1 (11) 500 555-0179;07-02-2006;10+ Miles
11763;16;AW00011763;NULL;Ross;R;Fernandez;0;11-02-1967;M;NULL;M;ross15@adventure-works.com;80000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;2;8461 Everett Ct;NULL;1 (11) 500 555-0177;03-08-2007;0-1 Miles
11764;10;AW00011764;NULL;Jessie;R;Ramos;0;17-07-1967;S;NULL;F;jessie36@adventure-works.com;80000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;3;5613 Gary Drive;NULL;1 (11) 500 555-0112;12-03-2006;0-1 Miles
11765;11;AW00011765;NULL;Marc;NULL;Torres;0;11-10-1966;M;NULL;M;marc15@adventure-works.com;80000;5;5;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;3;1439 N. Michell Canyon Road;NULL;1 (11) 500 555-0131;15-03-2006;0-1 Miles
11766;38;AW00011766;NULL;Candace;M;Raman;0;04-07-1966;S;NULL;F;candace12@adventure-works.com;90000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;0;1060 Mcelroy Court;NULL;1 (11) 500 555-0148;22-03-2006;2-5 Miles
11767;24;AW00011767;NULL;Meagan;NULL;Madan;0;24-05-1966;S;NULL;F;meagan8@adventure-works.com;90000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;0;8250 11th Avenue;NULL;1 (11) 500 555-0112;20-03-2006;2-5 Miles
11768;30;AW00011768;NULL;Clayton;NULL;Nara;0;08-10-1966;M;NULL;M;clayton34@adventure-works.com;90000;2;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;0;4642 Peabody Road;NULL;1 (11) 500 555-0162;06-03-2006;1-2 Miles
11769;55;AW00011769;NULL;Haley;L;Hernandez;0;17-08-1973;S;NULL;F;haley53@adventure-works.com;50000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;1671 Via Del Verdes;NULL;120-555-0112;30-10-2007;0-1 Miles
11770;607;AW00011770;NULL;Peter;T;Nara;0;23-08-1973;S;NULL;M;peter21@adventure-works.com;50000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;0;0;6489 Kentucky Drive;NULL;244-555-0113;09-02-2008;1-2 Miles
11771;627;AW00011771;NULL;Isaac;D;Rivera;0;08-10-1973;S;NULL;M;isaac16@adventure-works.com;50000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;0;0;7962 Macalvey Drive;NULL;750-555-0140;02-10-2007;1-2 Miles
11772;642;AW00011772;NULL;Cameron;M;Moore;0;24-01-1973;M;NULL;M;cameron48@adventure-works.com;50000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;5551 Silverado Dr.;NULL;293-555-0136;10-04-2006;1-2 Miles
11773;316;AW00011773;NULL;Gavin;E;Diaz;0;06-07-1973;S;NULL;M;gavin20@adventure-works.com;50000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;6082 Trafalgar Circle;NULL;726-555-0116;25-04-2006;1-2 Miles
11774;343;AW00011774;NULL;Emma;NULL;Sanchez;0;12-04-1973;M;NULL;F;emma25@adventure-works.com;50000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;4996 Hillview Drive;NULL;365-555-0125;28-04-2006;0-1 Miles
11775;352;AW00011775;NULL;Sierra;NULL;Roberts;0;25-05-1973;S;NULL;F;sierra3@adventure-works.com;50000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;1721 Concord Blvd;NULL;111-555-0177;05-04-2006;0-1 Miles
11776;368;AW00011776;NULL;Seth;A;Mitchell;0;03-07-1973;M;NULL;M;seth38@adventure-works.com;50000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;8125 Westbury Drive;NULL;171-555-0140;07-04-2006;1-2 Miles
11777;302;AW00011777;NULL;Miranda;NULL;Long;0;24-07-1972;S;NULL;F;miranda9@adventure-works.com;40000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;8970 Cash Avenue;NULL;258-555-0111;16-04-2006;0-1 Miles
11778;638;AW00011778;NULL;Haley;A;Henderson;0;21-03-1971;S;NULL;F;haley24@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;1019 Chance Drive;NULL;868-555-0128;29-04-2006;0-1 Miles
11779;553;AW00011779;NULL;Sarah;P;Jackson;0;19-07-1971;S;NULL;F;sarah14@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;1058 Park Blvd.;NULL;653-555-0150;19-04-2006;1-2 Miles
11780;614;AW00011780;NULL;Jessica;K;Alexander;0;20-11-1971;S;NULL;F;jessica43@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;3459 Tri-state Ave;NULL;617-555-0146;17-04-2006;0-1 Miles
11781;314;AW00011781;NULL;Carlos;NULL;Gray;0;10-03-1971;M;NULL;M;carlos7@adventure-works.com;60000;1;1;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;4239 Water St.;NULL;252-555-0175;07-09-2007;0-1 Miles
11782;301;AW00011782;NULL;Barbara;K;Jai;0;17-03-1971;M;NULL;F;barbara42@adventure-works.com;60000;1;1;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;9834 Hamlet;NULL;361-555-0177;03-02-2008;0-1 Miles
11783;359;AW00011783;NULL;Sara;A;Mitchell;0;17-11-1971;M;NULL;F;sara37@adventure-works.com;60000;1;1;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;9024 Dumbarton Drive;NULL;537-555-0144;24-09-2007;0-1 Miles
11784;53;AW00011784;NULL;Jose;NULL;Turner;0;19-12-1972;M;NULL;M;jose42@adventure-works.com;40000;1;1;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;6648 Choctaw Court;NULL;189-555-0195;14-10-2007;0-1 Miles
11785;607;AW00011785;NULL;Theodore;D;Diaz;0;25-02-1972;M;NULL;M;theodore3@adventure-works.com;40000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;4956 Vista Del Diablo;NULL;690-555-0189;23-10-2007;0-1 Miles
11786;634;AW00011786;NULL;Ian;G;Murphy;0;13-09-1972;S;NULL;M;ian82@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;2391 St. Peter Court;NULL;754-555-0141;01-07-2008;2-5 Miles
11787;301;AW00011787;NULL;Jerry;NULL;Nath;0;05-09-1972;M;NULL;M;jerry20@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;6096 Pheasant Circle;NULL;271-555-0115;15-04-2008;2-5 Miles
11788;338;AW00011788;NULL;Destiny;A;James;0;19-02-1972;S;NULL;F;destiny43@adventure-works.com;70000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;6538 Camelback Road;NULL;913-555-0130;10-11-2007;2-5 Miles
11789;343;AW00011789;NULL;Bailey;NULL;Phillips;0;20-02-1970;M;NULL;F;bailey27@adventure-works.com;50000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;571 Lafayette Drive;NULL;474-555-0183;08-09-2007;2-5 Miles
11790;307;AW00011790;NULL;Timothy;C;Gonzalez;0;21-05-1970;M;NULL;M;timothy34@adventure-works.com;50000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;6615 Cambelback Place;NULL;147-555-0193;12-09-2007;2-5 Miles
11791;641;AW00011791;NULL;Chase;D;Morgan;0;21-04-1970;M;NULL;M;chase13@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;5446 N. Civic Dr.;NULL;194-555-0127;01-04-2008;0-1 Miles
11792;310;AW00011792;NULL;Alexia;J;Perry;0;27-05-1969;M;NULL;F;alexia7@adventure-works.com;40000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;879 Hillview Ct;NULL;193-555-0135;04-11-2007;0-1 Miles
11793;301;AW00011793;NULL;Xavier;G;Rogers;0;20-03-1969;M;NULL;M;xavier87@adventure-works.com;40000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;1480 Oliveria Road;NULL;457-555-0162;08-08-2007;2-5 Miles
11794;334;AW00011794;NULL;Lauren;NULL;Ross;0;01-11-1969;S;NULL;F;lauren51@adventure-works.com;40000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;5375 Clearland Circle;NULL;143-555-0123;31-05-2008;2-5 Miles
11795;315;AW00011795;NULL;Nicole;NULL;Thomas;0;15-02-1969;S;NULL;F;nicole11@adventure-works.com;40000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;4303 Athene Drive;NULL;667-555-0136;13-01-2008;2-5 Miles
11796;315;AW00011796;NULL;Isabel;C;Jenkins;0;07-02-1969;S;NULL;F;isabel7@adventure-works.com;40000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;0;9348 Notre Dame Ave;NULL;774-555-0127;18-04-2006;0-1 Miles
11797;348;AW00011797;NULL;Devin;R;Coleman;0;07-03-1969;S;NULL;M;devin44@adventure-works.com;40000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;4143 Heather Pl.;NULL;792-555-0157;16-04-2006;2-5 Miles
11798;611;AW00011798;NULL;Brendan;Q;Chande;0;12-02-1969;M;NULL;M;brendan13@adventure-works.com;40000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;1519 Sheffield Place;NULL;551-555-0157;17-04-2006;2-5 Miles
11799;612;AW00011799;NULL;Jessie;B;Wang;0;13-09-1969;M;NULL;M;jessie7@adventure-works.com;40000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;4593 Camino Peral;NULL;527-555-0124;12-04-2006;0-1 Miles
11800;536;AW00011800;NULL;Jennifer;M;Baker;0;07-11-1969;M;NULL;F;jennifer19@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;8998 Katharyn Drive;NULL;506-555-0157;11-02-2008;2-5 Miles
11801;536;AW00011801;NULL;Aaron;J;Sharma;0;16-09-1969;M;NULL;M;aaron30@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;4073 Niagara Court;NULL;500-555-0177;14-06-2008;2-5 Miles
11802;59;AW00011802;NULL;Madison;A;Taylor;0;09-08-1971;M;NULL;F;madison9@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;627 La Salle Street;NULL;635-555-0173;29-08-2007;0-1 Miles
11803;631;AW00011803;NULL;Jan;L;Hernandez;0;12-09-1971;S;NULL;F;jan15@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;3553 Grant Street;NULL;845-555-0160;30-01-2008;2-5 Miles
11804;634;AW00011804;NULL;Haley;M;Turner;0;18-04-1971;M;NULL;F;haley44@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;5450 Bellows Ct.;NULL;489-555-0139;30-11-2007;0-1 Miles
11805;300;AW00011805;NULL;Richard;M;Green;0;12-03-1971;M;NULL;M;richard25@adventure-works.com;70000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;5407 Cougar Way;NULL;142-555-0146;25-10-2007;0-1 Miles
11806;302;AW00011806;NULL;Jennifer;S;Stewart;0;10-08-1971;M;NULL;F;jennifer52@adventure-works.com;70000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;1500 Grant Street;NULL;159-555-0111;25-08-2007;0-1 Miles
11807;343;AW00011807;NULL;Lucas;NULL;Baker;0;04-09-1971;M;NULL;M;lucas48@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;1086 Ash Lane;NULL;787-555-0141;15-10-2007;2-5 Miles
11808;54;AW00011808;NULL;James;NULL;Parker;0;12-04-1969;M;NULL;M;james57@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;751 Countrywood Ct.;NULL;730-555-0125;27-09-2007;2-5 Miles
11809;300;AW00011809;NULL;Juan;NULL;Gray;0;02-01-1968;M;NULL;M;juan16@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;1289 Quigley St.;NULL;995-555-0114;23-04-2006;0-1 Miles
11810;611;AW00011810;NULL;Antonio;K;Washington;0;07-01-1967;S;NULL;M;antonio13@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;7095 Curletto Dr.;NULL;373-555-0139;22-04-2006;2-5 Miles
11811;310;AW00011811;NULL;Abigail;C;Brooks;0;15-06-1967;S;NULL;F;abigail22@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;1617 Crossbow Way;NULL;367-555-0138;17-04-2006;2-5 Miles
11812;644;AW00011812;NULL;Andrew;N;Rodriguez;0;22-09-1967;M;NULL;M;andrew27@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;3997 Via De Luna;NULL;586-555-0118;05-04-2006;0-1 Miles
11813;552;AW00011813;NULL;Mary;NULL;Patterson;0;12-11-1967;M;NULL;F;mary40@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;1102 Ravenwood;NULL;956-555-0136;18-04-2006;0-1 Miles
11814;542;AW00011814;NULL;Dalton;L;Morgan;0;08-07-1970;M;NULL;M;dalton84@adventure-works.com;60000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;4921 Oakwood Circle;NULL;530-555-0182;25-12-2007;0-1 Miles
11815;642;AW00011815;NULL;Hannah;J;Patterson;0;24-04-1970;M;NULL;F;hannah33@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;3327 Rockridge Dr.;NULL;110-555-0136;04-04-2006;0-1 Miles
11816;300;AW00011816;NULL;Joe;A;Torres;0;23-10-1970;M;NULL;M;joe35@adventure-works.com;70000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;8069 Vine Hill Way;NULL;450-555-0115;04-04-2006;2-5 Miles
11817;310;AW00011817;NULL;Morgan;C;Miller;0;27-11-1970;S;NULL;F;morgan29@adventure-works.com;70000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;5929 William Reed Dr.;NULL;339-555-0137;15-04-2006;2-5 Miles
11818;312;AW00011818;NULL;Daniel;C;Garcia;0;22-04-1970;M;NULL;M;daniel8@adventure-works.com;70000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;4010 Willow Pass Road;NULL;125-555-0145;23-04-2006;2-5 Miles
11819;616;AW00011819;NULL;Jose;NULL;Lal;0;10-10-1967;M;NULL;M;jose23@adventure-works.com;70000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;6264 Center Ave;NULL;152-555-0130;19-08-2007;0-1 Miles
11820;69;AW00011820;NULL;Katelyn;NULL;Lopez;0;26-08-1966;M;NULL;F;katelyn45@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;8873 Folson Drive;NULL;316-555-0185;13-08-2007;0-1 Miles
11821;300;AW00011821;NULL;Austin;NULL;Johnson;0;15-04-1966;M;NULL;M;austin40@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;6569 Endriss;NULL;163-555-0134;31-01-2008;2-5 Miles
11822;336;AW00011822;NULL;Rohinton;H;Wadia;0;13-06-1966;M;NULL;F;rohinton1@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;5935 Seawind Dr.;NULL;792-555-0137;21-11-2007;2-5 Miles
11823;53;AW00011823;NULL;Morgan;NULL;Turner;0;24-10-1966;M;NULL;F;morgan3@adventure-works.com;70000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;6091 Bluefish Lane;NULL;856-555-0168;19-11-2007;2-5 Miles
11824;55;AW00011824;NULL;Jill;C;Martin;0;07-10-1966;M;NULL;F;jill6@adventure-works.com;70000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;9719 Hamilton Ave;NULL;884-555-0127;19-09-2007;2-5 Miles
11825;298;AW00011825;NULL;Aimee;NULL;She;0;18-05-1966;S;NULL;F;aimee17@adventure-works.com;70000;5;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;6752 Covington Court;NULL;137-555-0149;18-04-2006;2-5 Miles
11826;300;AW00011826;NULL;Jessie;J;Alonso;0;15-02-1966;M;NULL;F;jessie6@adventure-works.com;70000;5;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;7342 Dew Drop Circle;NULL;579-555-0138;29-04-2006;0-1 Miles
11827;55;AW00011827;NULL;Sara;M;Baker;0;20-09-1969;M;NULL;F;sara43@adventure-works.com;60000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;5269 Mt. Trinity Court;NULL;256-555-0180;24-08-2007;2-5 Miles
11828;545;AW00011828;NULL;Katherine;NULL;Martinez;0;08-06-1969;M;NULL;F;katherine88@adventure-works.com;70000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;2;3836 Carletto Drive;NULL;584-555-0118;05-10-2007;0-1 Miles
11829;637;AW00011829;NULL;Sophia;NULL;Campbell;0;02-11-1969;M;NULL;F;sophia5@adventure-works.com;70000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;2;8122 Mink Court;NULL;766-555-0146;14-09-2007;0-1 Miles
11830;336;AW00011830;NULL;Taylor;N;Garcia;0;15-01-1969;M;NULL;F;taylor63@adventure-works.com;80000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;6986 Ida Ave.;NULL;301-555-0163;01-04-2006;0-1 Miles
11831;358;AW00011831;NULL;Christian;NULL;Ross;0;24-11-1969;M;NULL;M;christian18@adventure-works.com;80000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;971 Harness Circle;NULL;123-555-0152;29-04-2006;0-1 Miles
11832;644;AW00011832;NULL;Zoe;NULL;Murphy;0;05-04-1965;S;NULL;F;zoe13@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;3426 Calhoun Court;NULL;798-555-0157;22-08-2007;2-5 Miles
11833;59;AW00011833;NULL;Oscar;G;Price;0;23-07-1965;M;NULL;M;oscar9@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;5049 Teakwood Dr.;NULL;389-555-0114;14-12-2007;2-5 Miles
11834;339;AW00011834;NULL;Fernando;M;Flores;0;25-10-1965;S;NULL;M;fernando55@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;1;3789 Linden Lane;NULL;162-555-0175;24-04-2006;0-1 Miles
11835;53;AW00011835;NULL;Elijah;M;Russell;0;19-06-1965;S;NULL;M;elijah21@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;1592 Working Drive;NULL;188-555-0159;14-07-2007;2-5 Miles
11836;616;AW00011836;NULL;Garrett;NULL;Travers;0;27-04-1965;M;NULL;M;garrett9@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;7947 Stillman Court;NULL;879-555-0116;25-09-2007;0-1 Miles
11837;360;AW00011837;NULL;Haley;NULL;Alexander;0;09-08-1965;S;NULL;F;haley38@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;80 Mozden Lane;NULL;951-555-0164;15-04-2006;2-5 Miles
11838;536;AW00011838;NULL;Justin;J;Rodriguez;0;09-02-1965;S;NULL;M;justin48@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;2;761 Orchard View Ave.;NULL;211-555-0112;02-12-2007;0-1 Miles
11839;369;AW00011839;NULL;Tyler;NULL;Brown;0;25-07-1965;S;NULL;M;tyler9@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;1;9271 Prestwick Ave.;NULL;801-555-0121;28-04-2006;2-5 Miles
11840;336;AW00011840;NULL;Julian;D;Patterson;0;17-05-1965;M;NULL;M;julian12@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;1;9240 Limewood Pl.;NULL;603-555-0169;01-11-2007;2-5 Miles
11841;52;AW00011841;NULL;Sean;NULL;Nelson;0;16-03-1964;M;NULL;M;sean41@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;4594 Hill Drive;NULL;314-555-0153;21-11-2007;0-1 Miles
